出库单号,销售订单号,订单日期,出库日期,订单客户,库存仓库,物料编码,物料名称,报价主数量,主单位,标识,车牌号,区域,装车时间,到货时间,装车过程时间,运途时间,热鲜产品预冷时间,生产加工时间(小时),头均,单位产量（公斤/小时）,最早要货时间,最晚要货时间
SXCK202505190306,SO302025051800376478,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10610009,无颈通排（冷鲜）,30.0,公斤,SXCK202505190306,冀A1X72T,0,14:30,02:00:00,6.55052,0.0,,0.03333333333333333,6.0,900.0,05:54:58.128000,
SXCK202505190306,SO302025051800376478,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10607020,脊骨段（冷鲜）,10.0,公斤,SXCK202505190306,冀A1X72T,0,14:30,02:00:00,6.55052,0.0,,0.08333333333333333,0.8,120.0,05:51:58.128000,
SXCK202505190306,SO302025051800376478,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10202006,带皮中段,100.0,公斤,SXCK202505190306,冀A1X72T,0,14:30,02:00:00,6.55052,0.0,,0.03333333333333333,20.0,3000.0,05:54:58.128000,
SXCK202505190309,SO302025051800376479,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10603006,带肉后腿骨（冷鲜）,10.0,公斤,SXCK202505190309,桂R86529,0,14:30,02:00:00,6.55052,0.0,,0.03333333333333333,2.0,300.0,05:54:58.128000,
SXCK202505190309,SO302025051800376479,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10607020,脊骨段（冷鲜）,60.0,公斤,SXCK202505190309,桂R86529,0,14:30,02:00:00,6.55052,0.0,,0.5,0.8,120.0,05:26:58.128000,
SXCK202505190309,SO302025051800376479,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10201005,带蹄前段,50.0,公斤,SXCK202505190309,桂R86529,0,14:30,02:00:00,6.55052,0.0,,0.013888888888888888,24.0,3600.0,05:56:08.128000,
SXCK202505190309,SO302025051800376479,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10202006,带皮中段,110.0,公斤,SXCK202505190309,桂R86529,0,14:30,02:00:00,6.55052,0.0,,0.03666666666666667,20.0,3000.0,05:54:46.128000,
SXCK202505190309,SO302025051800376479,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10203003,带蹄后段,50.0,公斤,SXCK202505190309,桂R86529,0,14:30,02:00:00,6.55052,0.0,,0.013888888888888888,24.0,3600.0,05:56:08.128000,
SXCK202505190305,SO302025051800376483,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10603006,带肉后腿骨（冷鲜）,20.0,公斤,SXCK202505190305,冀A1X72T,0,14:30,02:00:00,6.55052,0.0,,0.06666666666666667,2.0,300.0,05:52:58.128000,
SXCK202505190305,SO302025051800376483,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10607020,脊骨段（冷鲜）,10.0,公斤,SXCK202505190305,冀A1X72T,0,14:30,02:00:00,6.55052,0.0,,0.08333333333333333,0.8,120.0,05:51:58.128000,
SXCK202505190305,SO302025051800376483,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10201005,带蹄前段,30.0,公斤,SXCK202505190305,冀A1X72T,0,14:30,02:00:00,6.55052,0.0,,0.008333333333333333,24.0,3600.0,05:56:28.128000,
SXCK202505190305,SO302025051800376483,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10202006,带皮中段,100.0,公斤,SXCK202505190305,冀A1X72T,0,14:30,02:00:00,6.55052,0.0,,0.03333333333333333,20.0,3000.0,05:54:58.128000,
SXCK202505190312,SO302025051800376484,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰白条库,10103005,带蹄白条A（精修）,170.0,公斤,SXCK202505190312,桂C29189,东莞市,14:30,02:00:00,6.55052,10.5833333333333,,,,,,
SXCK202505190311,SO302025051800376484,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10603006,带肉后腿骨（冷鲜）,10.0,公斤,SXCK202505190311,桂R86529,0,14:30,02:00:00,6.55052,0.0,,0.03333333333333333,2.0,300.0,05:54:58.128000,
SXCK202505190311,SO302025051800376484,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10610008,无颈前排（冷鲜）,15.0,公斤,SXCK202505190311,桂R86529,0,14:30,02:00:00,6.55052,0.0,,0.05,2.0,300.0,05:53:58.128000,
SXCK202505190311,SO302025051800376484,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10311001,猪心,2.0,公斤,SXCK202505190311,桂R86529,0,14:30,02:00:00,6.55052,0.0,,0.043010752688172046,0.31,46.5,05:54:23.289000,
SXCK202505190311,SO302025051800376484,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10309005,猪肝,3.0,公斤,SXCK202505190311,桂R86529,0,14:30,02:00:00,6.55052,0.0,,0.016666666666666666,1.2,180.0,05:55:58.128000,
SXCK202505190311,SO302025051800376484,2025-05-18,2025-05-19,东莞市辉达食品有限公司,邕之泰鲜品库,10202006,带皮中段,20.0,公斤,SXCK202505190311,桂R86529,0,14:30,02:00:00,6.55052,0.0,,0.006666666666666667,20.0,3000.0,05:56:34.128000,
SXCK202505190347,SO302025051800376494,2025-05-18,2025-05-19,广州森米生鲜食品有限公司,邕之泰鲜品库,10612005,带头去尾通排(冷鲜),60.0,公斤,SXCK202505190347,桂AR03U5,广州市增城区,15:30,08:00:00,5.2963,0.5,,0.05714285714285714,7.0,1050.0,08:08:47.606000,
SXCK202505190347,SO302025051800376494,2025-05-18,2025-05-19,广州森米生鲜食品有限公司,邕之泰鲜品库,10603006,带肉后腿骨（冷鲜）,40.0,公斤,SXCK202505190347,桂AR03U5,广州市增城区,15:30,08:00:00,5.2963,0.5,,0.13333333333333333,2.0,300.0,08:04:13.320000,
SXCK202505190347,SO302025051800376494,2025-05-18,2025-05-19,广州森米生鲜食品有限公司,邕之泰鲜品库,10619007,带肉尾叉骨（冷鲜）,30.0,公斤,SXCK202505190347,桂AR03U5,广州市增城区,15:30,08:00:00,5.2963,0.5,,0.10256410256410256,1.95,292.5,08:06:04.089000,
SXCK202505190347,SO302025051800376494,2025-05-18,2025-05-19,广州森米生鲜食品有限公司,邕之泰鲜品库,10314035,带肘后脚（冷鲜）,25.0,公斤,SXCK202505190347,桂AR03U5,广州市增城区,15:30,08:00:00,5.2963,0.5,,0.08333333333333333,2.0,300.0,08:07:13.320000,
SXCK202505190347,SO302025051800376494,2025-05-18,2025-05-19,广州森米生鲜食品有限公司,邕之泰鲜品库,10403001,大排肌肉,10.0,公斤,SXCK202505190347,桂AR03U5,广州市增城区,15:30,08:00:00,5.2963,0.5,,0.016666666666666666,4.0,600.0,08:11:13.320000,
SXCK202505190347,SO302025051800376494,2025-05-18,2025-05-19,广州森米生鲜食品有限公司,邕之泰鲜品库,10401002,颈背肌肉,25.0,公斤,SXCK202505190347,桂AR03U5,广州市增城区,15:30,08:00:00,5.2963,0.5,,0.05555555555555555,3.0,450.0,08:08:53.320000,
SXCK202505190347,SO302025051800376494,2025-05-18,2025-05-19,广州森米生鲜食品有限公司,邕之泰鲜品库,10310002,猪肚,10.0,公斤,SXCK202505190347,桂AR03U5,广州市增城区,15:30,08:00:00,5.2963,0.5,,0.13333333333333333,0.5,75.0,08:04:13.320000,
SXCK202505190347,SO302025051800376494,2025-05-18,2025-05-19,广州森米生鲜食品有限公司,邕之泰鲜品库,10704002,带皮五花肉,25.0,公斤,SXCK202505190347,桂AR03U5,广州市增城区,15:30,08:00:00,5.2963,0.5,,0.018518518518518517,9.0,1350.0,08:11:06.653000,
SXCK202505190393,SO302025051800376544,2025-05-18,2025-05-19,娄底罗永泽,邕之泰鲜品库,10314034,带肘前脚（冷鲜）,180.0,公斤,SXCK202505190393,桂C22038,娄底市娄星区,16:30,06:00:00,4.86487,3.63333333333333,,0.6,2.0,300.0,09:02:06.468000,
SXCK202505190393,SO302025051800376544,2025-05-18,2025-05-19,娄底罗永泽,邕之泰鲜品库,10311001,猪心,30.0,公斤,SXCK202505190393,桂C22038,娄底市娄星区,16:30,06:00:00,4.86487,3.63333333333333,,0.6451612903225806,0.31,46.5,08:59:23.887000,
SXCK202505190393,SO302025051800376544,2025-05-18,2025-05-19,娄底罗永泽,邕之泰鲜品库,10312001,猪舌,30.0,公斤,SXCK202505190393,桂C22038,娄底市娄星区,16:30,06:00:00,4.86487,3.63333333333333,,,0.0,0.0,,
SXCK202505190393,SO302025051800376544,2025-05-18,2025-05-19,娄底罗永泽,邕之泰鲜品库,10305001,板油,50.0,公斤,SXCK202505190393,桂C22038,娄底市娄星区,16:30,06:00:00,4.86487,3.63333333333333,,0.16666666666666666,2.0,300.0,09:28:06.468000,
SXCK202505190240,SO302025051800376815,2025-05-18,2025-05-19,保亭保城昌盛贸易行（个体工商户）,邕之泰鲜品库,10314034,带肘前脚（冷鲜）,20.0,公斤,SXCK202505190240,车牌号,0,10:30,14:00:00,3.19564,0.0,,0.06666666666666667,2.0,300.0,05:14:15.696000,
SXCK202505190240,SO302025051800376815,2025-05-18,2025-05-19,保亭保城昌盛贸易行（个体工商户）,邕之泰鲜品库,10406004,小里脊,5.0,公斤,SXCK202505190240,车牌号,0,10:30,14:00:00,3.19564,0.0,,0.047619047619047616,0.7,105.0,05:15:24.267000,
SXCK202505190240,SO302025051800376815,2025-05-18,2025-05-19,保亭保城昌盛贸易行（个体工商户）,邕之泰鲜品库,10310002,猪肚,10.0,公斤,SXCK202505190240,车牌号,0,10:30,14:00:00,3.19564,0.0,,0.13333333333333333,0.5,75.0,05:10:15.696000,
SXCK202505190240,SO302025051800376815,2025-05-18,2025-05-19,保亭保城昌盛贸易行（个体工商户）,邕之泰鲜品库,10201005,带蹄前段,150.0,公斤,SXCK202505190240,车牌号,0,10:30,14:00:00,3.19564,0.0,,0.041666666666666664,24.0,3600.0,05:15:45.696000,
SXCK202505190240,SO302025051800376815,2025-05-18,2025-05-19,保亭保城昌盛贸易行（个体工商户）,邕之泰鲜品库,10202007,去大排肌肉中段,70.0,公斤,SXCK202505190240,车牌号,0,10:30,14:00:00,3.19564,0.0,,0.029166666666666667,16.0,2400.0,05:16:30.696000,
SXCK202505190257,SO302025051800376815,2025-05-18,2025-05-19,保亭保城昌盛贸易行（个体工商户）,邕之泰白条库,10103003,去后段带蹄白条,140.0,公斤,SXCK202505190257,川H39837,保亭黎族苗族自治县,10:30,14:00:00,3.19564,4.13333333333333,,0.019444444444444445,48.0,7200.0,05:17:05.696000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10314041,大前脚,10.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,,,,,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10704066,带皮五花肉B,150.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,,,,,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10604003,带肉前腿骨（冷鲜）,30.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.18181818181818182,1.1,165.0,05:07:21.151000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10603006,带肉后腿骨（冷鲜）,30.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.1,2.0,300.0,05:12:15.696000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10607020,脊骨段（冷鲜）,70.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.5833333333333334,0.8,120.0,04:43:15.696000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10314035,带肘后脚（冷鲜）,70.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.23333333333333334,2.0,300.0,05:04:15.696000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10610008,无颈前排（冷鲜）,40.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.13333333333333333,2.0,300.0,05:10:15.696000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10401002,颈背肌肉,10.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.022222222222222223,3.0,450.0,05:16:55.696000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10313005,猪腰,5.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.1388888888888889,0.24,36.0,05:09:55.696000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10311001,猪心,5.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.10752688172043011,0.31,46.5,05:11:48.599000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10312001,猪舌,5.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,,0.0,0.0,,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10310002,猪肚,5.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.06666666666666667,0.5,75.0,05:14:15.696000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10202006,带皮中段,30.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.01,20.0,3000.0,05:17:39.696000,
SXCK202505190256,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰白条库,10103003,去后段带蹄白条,35.0,公斤,SXCK202505190256,川H39837,海口市琼山区,10:30,05:00:00,3.19564,8.16666666666667,,0.004861111111111111,48.0,7200.0,05:17:58.196000,
SXCK202505190252,SO302025051800376833,2025-05-18,2025-05-19,海南鲜优选食品商贸有限公司,邕之泰鲜品库,10704020,带皮五花肉条,20.0,公斤,SXCK202505190252,车牌号,0,10:30,05:00:00,3.19564,0.0,,0.16666666666666666,0.8,120.0,05:08:15.696000,
SXCK202505190288,SO302025051800376854,2025-05-18,2025-05-19,印江鑫隆精品超市有限公司,邕之泰鲜品库,10313012,猪腰B,20.0,公斤,SXCK202505190288,皖K5208Q,铜仁市印江县,14:00,13:00:00,5.25126,0.0,,,,,,
SXCK202505190288,SO302025051800376854,2025-05-18,2025-05-19,印江鑫隆精品超市有限公司,邕之泰鲜品库,10309005,猪肝,20.0,公斤,SXCK202505190288,皖K5208Q,铜仁市印江县,14:00,13:00:00,5.25126,0.0,,0.1111111111111111,1.2,180.0,06:38:15.464000,
SXCK202505190288,SO302025051800376854,2025-05-18,2025-05-19,印江鑫隆精品超市有限公司,邕之泰鲜品库,10203005,去肘后段,50.0,公斤,SXCK202505190288,皖K5208Q,铜仁市印江县,14:00,13:00:00,5.25126,0.0,,0.015873015873015872,21.0,3150.0,06:43:58.321000,
SXCK202505190320,SO302025051800376854,2025-05-18,2025-05-19,印江鑫隆精品超市有限公司,邕之泰白条库,10103001,带蹄白条A,200.0,公斤,SXCK202505190320,桂AQ0557,0,14:00,13:00:00,5.25126,0.0,,0.015151515151515152,88.0,13200.0,06:44:00.919000,
SXCK202505190405,SO302025051800376871,2025-05-18,2025-05-19,东莞市华锦食品有限公司,邕之泰鲜品库,10603006,带肉后腿骨（冷鲜）,70.0,公斤,SXCK202505190405,桂A3D92W,东莞市虎门镇,17:00,03:00:00,3.21138,10.2333333333333,,0.23333333333333334,2.0,300.0,11:33:19.032000,
SXCK202505190405,SO302025051800376871,2025-05-18,2025-05-19,东莞市华锦食品有限公司,邕之泰鲜品库,10619007,带肉尾叉骨（冷鲜）,50.0,公斤,SXCK202505190405,桂A3D92W,东莞市虎门镇,17:00,03:00:00,3.21138,10.2333333333333,,0.17094017094017094,1.95,292.5,11:37:03.647000,
SXCK202505190405,SO302025051800376871,2025-05-18,2025-05-19,东莞市华锦食品有限公司,邕之泰鲜品库,10610008,无颈前排（冷鲜）,75.0,公斤,SXCK202505190405,桂A3D92W,东莞市虎门镇,17:00,03:00:00,3.21138,10.2333333333333,,0.25,2.0,300.0,11:32:19.032000,
SXCK202505190405,SO302025051800376871,2025-05-18,2025-05-19,东莞市华锦食品有限公司,邕之泰鲜品库,10202007,去大排肌肉中段,115.0,公斤,SXCK202505190405,桂A3D92W,东莞市虎门镇,17:00,03:00:00,3.21138,10.2333333333333,,0.04791666666666667,16.0,2400.0,11:44:26.532000,
SXCK202505190296,SO302025051800376886,2025-05-18,2025-05-19,贵阳众益豪商贸有限公司,邕之泰鲜品库,10720011,带皮面肉（未精修）,200.0,公斤,SXCK202505190296,皖K5208Q,贵阳市白云区,14:00,10:00:00,5.25126,0.333333333333333,,0.7843137254901961,1.7,255.0,05:57:51.935000,
SXCK202505190318,SO302025051800376888,2025-05-18,2025-05-19,贵州晟莱食品有限公司,邕之泰鲜品库,10704067,带皮五花肉(冷鲜),350.0,公斤,SXCK202505190318,桂C29189,0,14:00,08:00:00,5.25126,0.0,,,,,,
SXCK202505190318,SO302025051800376888,2025-05-18,2025-05-19,贵州晟莱食品有限公司,邕之泰鲜品库,10720011,带皮面肉（未精修）,2500.0,公斤,SXCK202505190318,桂C29189,0,14:00,08:00:00,5.25126,0.0,,9.803921568627452,1.7,255.0,1899-12-29 20:56:41.346000,
SXCK202505190318,SO302025051800376888,2025-05-18,2025-05-19,贵州晟莱食品有限公司,邕之泰鲜品库,10403001,大排肌肉,400.0,公斤,SXCK202505190318,桂C29189,0,14:00,08:00:00,5.25126,0.0,,0.6666666666666666,4.0,600.0,06:04:55.464000,
SXCK202505190318,SO302025051800376888,2025-05-18,2025-05-19,贵州晟莱食品有限公司,邕之泰鲜品库,10305001,板油,80.0,公斤,SXCK202505190318,桂C29189,0,14:00,08:00:00,5.25126,0.0,,0.26666666666666666,2.0,300.0,06:28:55.464000,
SXCK202505190318,SO302025051800376888,2025-05-18,2025-05-19,贵州晟莱食品有限公司,邕之泰鲜品库,10203002,带皮软后段,40.0,公斤,SXCK202505190318,桂C29189,0,14:00,08:00:00,5.25126,0.0,,0.014814814814814815,18.0,2700.0,06:44:02.131000,
SXCK202505190286,SO302025051800376893,2025-05-18,2025-05-19,铜仁碧江区田园牧歌猪肉批发经营部（个人独资）,邕之泰鲜品库,10619002,带肉尾叉骨,15.0,公斤,SXCK202505190286,皖K5208Q,铜仁市碧江区,14:00,17:00:00,5.25126,1.21666666666667,,0.05,2.0,300.0,06:41:55.464000,
SXCK202505190286,SO302025051800376893,2025-05-18,2025-05-19,铜仁碧江区田园牧歌猪肉批发经营部（个人独资）,邕之泰鲜品库,10302026,预煮大肠(精修),10.0,公斤,SXCK202505190286,皖K5208Q,铜仁市碧江区,14:00,17:00:00,5.25126,1.21666666666667,,,,,,
SXCK202505190286,SO302025051800376893,2025-05-18,2025-05-19,铜仁碧江区田园牧歌猪肉批发经营部（个人独资）,邕之泰鲜品库,10502001,带皮肥膘,25.0,公斤,SXCK202505190286,皖K5208Q,铜仁市碧江区,14:00,17:00:00,5.25126,1.21666666666667,,,0.0,0.0,,
SXCK202505190286,SO302025051800376893,2025-05-18,2025-05-19,铜仁碧江区田园牧歌猪肉批发经营部（个人独资）,邕之泰鲜品库,10309005,猪肝,5.0,公斤,SXCK202505190286,皖K5208Q,铜仁市碧江区,14:00,17:00:00,5.25126,1.21666666666667,,0.027777777777777776,1.2,180.0,06:43:15.464000,
SXCK202505190286,SO302025051800376893,2025-05-18,2025-05-19,铜仁碧江区田园牧歌猪肉批发经营部（个人独资）,邕之泰鲜品库,10203005,去肘后段,50.0,公斤,SXCK202505190286,皖K5208Q,铜仁市碧江区,14:00,17:00:00,5.25126,1.21666666666667,,0.015873015873015872,21.0,3150.0,06:43:58.321000,
SXCK202505190321,SO302025051800376893,2025-05-18,2025-05-19,铜仁碧江区田园牧歌猪肉批发经营部（个人独资）,邕之泰白条库,10103001,带蹄白条A,120.0,公斤,SXCK202505190321,桂AQ0557,0,14:00,17:00:00,5.25126,0.0,,0.00909090909090909,88.0,13200.0,06:44:22.737000,
SXCK202505190286,SO302025051800376893,2025-05-18,2025-05-19,铜仁碧江区田园牧歌猪肉批发经营部（个人独资）,邕之泰鲜品库,10706002,3:7碎肥,50.0,公斤,SXCK202505190286,皖K5208Q,铜仁市碧江区,14:00,17:00:00,5.25126,1.21666666666667,,0.1111111111111111,3.0,450.0,06:38:15.464000,
SXCK202505190274,SO302025051900376953,2025-05-19,2025-05-19,开平市水口镇张富商行,邕之泰鲜品库,10202018,带皮带骨中方肉（二级）,20.0,公斤,SXCK202505190274,桂AQ0877,0,12:30,08:00:00,2.19163,0.0,,,,,,
SXCK202505190274,SO302025051900376953,2025-05-19,2025-05-19,开平市水口镇张富商行,邕之泰鲜品库,10201027,去皮软前段M,40.0,公斤,SXCK202505190274,桂AQ0877,0,12:30,08:00:00,2.19163,0.0,,0.03137254901960784,8.5,1275.0,08:16:37.191000,
SXCK202505190274,SO302025051900376953,2025-05-19,2025-05-19,开平市水口镇张富商行,邕之泰鲜品库,10201023,带皮软前段M,70.0,公斤,SXCK202505190274,桂AQ0877,0,12:30,08:00:00,2.19163,0.0,,0.04912280701754386,9.5,1425.0,08:15:33.290000,
SXCK202505190274,SO302025051900376953,2025-05-19,2025-05-19,开平市水口镇张富商行,邕之泰鲜品库,10403001,大排肌肉,10.0,公斤,SXCK202505190274,桂AQ0877,0,12:30,08:00:00,2.19163,0.0,,0.016666666666666666,4.0,600.0,08:17:30.132000,
SXCK202505190274,SO302025051900376953,2025-05-19,2025-05-19,开平市水口镇张富商行,邕之泰鲜品库,10409001,精碎肉,200.0,公斤,SXCK202505190274,桂AQ0877,0,12:30,08:00:00,2.19163,0.0,,1.0256410256410255,1.3,195.0,07:16:57.824000,
SXCK202505190274,SO302025051900376953,2025-05-19,2025-05-19,开平市水口镇张富商行,邕之泰鲜品库,10401002,颈背肌肉,50.0,公斤,SXCK202505190274,桂AQ0877,0,12:30,08:00:00,2.19163,0.0,,0.1111111111111111,3.0,450.0,08:11:50.132000,
SXCK202505190274,SO302025051900376953,2025-05-19,2025-05-19,开平市水口镇张富商行,邕之泰鲜品库,10401009,梅肉,10.0,公斤,SXCK202505190274,桂AQ0877,0,12:30,08:00:00,2.19163,0.0,,0.02666666666666667,2.5,375.0,08:16:54.132000,
SXCK202505190274,SO302025051900376953,2025-05-19,2025-05-19,开平市水口镇张富商行,邕之泰鲜品库,10314005,带肘猪脚B,100.0,公斤,SXCK202505190274,桂AQ0877,0,12:30,08:00:00,2.19163,0.0,,0.37037037037037035,1.8,270.0,07:56:16.799000,
SXCK202505190274,SO302025051900376953,2025-05-19,2025-05-19,开平市水口镇张富商行,邕之泰鲜品库,10309005,猪肝,10.0,公斤,SXCK202505190274,桂AQ0877,0,12:30,08:00:00,2.19163,0.0,,0.05555555555555555,1.2,180.0,08:15:10.132000,
SXCK202505190274,SO302025051900376953,2025-05-19,2025-05-19,开平市水口镇张富商行,邕之泰鲜品库,10706002,3:7碎肥,150.0,公斤,SXCK202505190274,桂AQ0877,0,12:30,08:00:00,2.19163,0.0,,0.3333333333333333,3.0,450.0,07:58:30.132000,
SXCK202505190303,SO302025051900376954,2025-05-19,2025-05-19,王汉杰,邕之泰鲜品库,10502001,带皮肥膘,50.0,公斤,SXCK202505190303,冀A1X72T,黔南布依族苗族自治州平塘县,14:00,01:00:00,2.00844,7.53333333333333,,,0.0,0.0,,
SXCK202505190303,SO302025051900376954,2025-05-19,2025-05-19,王汉杰,邕之泰鲜品库,10409001,精碎肉,10.0,公斤,SXCK202505190303,冀A1X72T,黔南布依族苗族自治州平塘县,14:00,01:00:00,2.00844,7.53333333333333,,0.05128205128205128,1.3,195.0,09:56:25.001000,
SXCK202505190303,SO302025051900376954,2025-05-19,2025-05-19,王汉杰,邕之泰鲜品库,10309005,猪肝,30.0,公斤,SXCK202505190303,冀A1X72T,黔南布依族苗族自治州平塘县,14:00,01:00:00,2.00844,7.53333333333333,,0.16666666666666666,1.2,180.0,09:49:29.616000,
SXCK202505190303,SO302025051900376954,2025-05-19,2025-05-19,王汉杰,邕之泰鲜品库,10304001,粉肠,20.0,公斤,SXCK202505190303,冀A1X72T,黔南布依族苗族自治州平塘县,14:00,01:00:00,2.00844,7.53333333333333,,,0.0,0.0,,
SXCK202505190303,SO302025051900376954,2025-05-19,2025-05-19,王汉杰,邕之泰鲜品库,10305001,板油,100.0,公斤,SXCK202505190303,冀A1X72T,黔南布依族苗族自治州平塘县,14:00,01:00:00,2.00844,7.53333333333333,,0.3333333333333333,2.0,300.0,09:39:29.616000,
SXCK202505190303,SO302025051900376954,2025-05-19,2025-05-19,王汉杰,邕之泰鲜品库,10201002,带皮软前段,50.0,公斤,SXCK202505190303,冀A1X72T,黔南布依族苗族自治州平塘县,14:00,01:00:00,2.00844,7.53333333333333,,0.023809523809523808,14.0,2100.0,09:58:03.902000,
SXCK202505190303,SO302025051900376954,2025-05-19,2025-05-19,王汉杰,邕之泰鲜品库,10706002,3:7碎肥,50.0,公斤,SXCK202505190303,冀A1X72T,黔南布依族苗族自治州平塘县,14:00,01:00:00,2.00844,7.53333333333333,,0.1111111111111111,3.0,450.0,09:52:49.616000,
SXCK202505190301,SO302025051900376963,2025-05-19,2025-05-19,贵州黔宝老师傅食品实业有限公司,邕之泰鲜品库,10503007,脊膘A,43.0,公斤,SXCK202505190301,皖K5208Q,贵阳市白云区,14:00,10:00:00,5.25126,0.0,,,,,,
SXCK202505190301,SO302025051900376963,2025-05-19,2025-05-19,贵州黔宝老师傅食品实业有限公司,邕之泰鲜品库,10402046,前腿肌肉（精修）,65.0,公斤,SXCK202505190301,皖K5208Q,贵阳市白云区,14:00,10:00:00,5.25126,0.0,,,,,,
SXCK202505190295,SO302025051900376964,2025-05-19,2025-05-19,贵州辰佳食品有限公司,邕之泰鲜品库,10502003,肥膘,350.0,公斤,SXCK202505190295,皖K5208Q,遵义市播州区,14:00,08:00:00,2.00844,3.88333333333333,,0.5833333333333334,4.0,600.0,09:24:29.616000,
SXCK202505190295,SO302025051900376964,2025-05-19,2025-05-19,贵州辰佳食品有限公司,邕之泰鲜品库,10409001,精碎肉,1400.0,公斤,SXCK202505190295,皖K5208Q,遵义市播州区,14:00,08:00:00,2.00844,3.88333333333333,,7.17948717948718,1.3,195.0,02:48:43.462000,
SXCK202505190302,SO302025051900376965,2025-05-19,2025-05-19,贵州肉唧唧食品有限公司,邕之泰鲜品库,10201002,带皮软前段,500.0,公斤,SXCK202505190302,皖K5208Q,贵阳市乌当区,14:00,10:00:00,5.25126,0.333333333333333,,0.23809523809523808,14.0,2100.0,06:30:38.321000,
